title,number,score,text
분노의 질주: 더 얼티메이트,17573083,8,재밌긴한데 너무 억지임 ㅋㅋ
오케이 마담,17573082,3,이거 저예산영화임 ? 무슨 2020개봉한영화가 예전 위기탈출ㄴㅓㅁ버원같이 씨지가 너무티남
크루엘라,17573081,10,구웃
히든 피겨스,17573080,10,간만에 감동적인 영화감상했습니다
크루엘라,17573079,10,음악이 정말...굿굿굿굿
발신제한,17573078,8,중간에 주인공과 범인이 조우하는 과정빼고는 전체적으로 마음에 든다고 느낍니다.
미드나이트,17573077,1,알바 개뗴같이 풀어놨네 미칀 OO들 밥 잘 쳐먹고 할 짓 없는 개OO들
여고괴담 여섯번째 이야기 : 모교,17573076,6,배우들의 연기는 훌륭했음김서형의 연기는 말할것도없이 최고그러나 스토리와 전개가 배우들을 담아내지못했다
발신제한,17573075,10,"40년 평생 처음 영화관에 가서  처음 마스크끼고 본 영화.  주인공 이름도 모르고 보러갔는데,  조우진 연기에 놀라고  범인이 지창욱 너무 잘 생겨서 놀라고  제네시스 문짝없이도 잘 달려서 놀라고.  내가 좋아하는 로맨스 1도 없는 영화,  뜬금없이 혼자 부산에 가고 싶어지는 영화."
기담,17573074,10,친구랑 집에서 보다가 끝까지 못본거ㅜ 무서워ㅜ
감쪽같은 그녀,17573073,10,슬퍼요ㅜ너무 재미있고 슬퍼여ㅜㅜ
늑대아이,17573072,10,하나 너무 멋있다ㅠㅠㅠ 진짜 울면서 봄ㅠㅠ
기생충,17573071,10,
어른들은 몰라요,17573070,1,박화영이 가장 현실적이었고이건 무슨 내용인지 이해가안간다…지들한테 관심좀 가져달라 이거야?ㅋㅋ범죄나 저지르는 걸레짝한테 사회가 해줄수있는게무엇인가요..
미드나이트,17573069,10,긴장하면서 잘 봤습니다~ 소리없는 삶.. 정말 힘들거 같아요ㅜㅜ
인 더 하이츠,17573068,4,영화시작하고 30분만에 나옴 뮤지컬영화 그래도 싫어하는 편은 아니지만 뭔가 중심적 내용이 없고 각각 자기 이야기만 하고 노래만 주구장창 듣는거 같아서 영화적으로는 볼거 없는거같음 노래많이 듣고싶다면 보러가도 되지만 그렇지 않으면 그냥 이도저도 아닌 영화같음
겨울왕국 2,17573067,2,ost 빼곤 아무것도 없음그냥 겨울왕국은 1편으로 끝냈는게 가장 멋있었을 것 같았는데진짜 실망만 하고 나옴
미드나이트,17573066,2,개고구마 영화 연기자들이 다했고 연출은 쓰레기인 영화
콰이어트 플레이스 2,17573065,2,레알 노잼 기도안참 재미없음 다 평점 알바임 장담함 .
아이윌 송,17573064,10,나에게 토닥토닥  해 주는~^^정말 마음 따뜻해지는  힐링 음악여행 영화.너무  좋았어요 감동감동입니다.주변에 꼭 소개하고 싶네요♡♡
괴기맨숀,17573063,10,최근 개봉한 공포영화중 가장 재미있음
미드나이트,17573062,2,마지막에 진기주 죽음.ㅋ
발신제한,17573061,6,"배우들 연기력은 진짜 대박입니다. 해운대 홍보 제대로 해주셨네요. 재미를 뛰어넘어, 영화 보는 내내 마음이 불편할 정도였어요. 엔딩은 다들 별로라네요..."
발신제한,17573060,10,조우진님과 아역들의 연기가 좋았고 몰입도가 좋았습니다
미드나이트,17573059,2,"아우~발암유발 중 최고의 영화입니다.ㅠㅠㅠㅠ고구마 천만개먹은듯~ㅠㅠㅠ파출소가 투명파출소임?이 영화보다가 속터져서 천불날듯했어요. 스토리 전개를 이렇게 풀어나가는것도 능력인가요?ㅠㅠ 진짜 욕하면서 본 영화는 몇개없는데 이 영화는 시종일관 욱하고 욕하면서 본 그영화네요.배우들의 연기는 갑인데 연출과 스토리 전개는 밑바닥 영화. 티빙에서 밨으니 보다가 딴짓하고 냉장고에서 차거운 사이다마시고 오고 했으니, 그나마 끝까지 보긴했네요."
체르노빌 1986,17573058,10,"마지막까지 긴장의 끈을 놓을 수 없었던 서스펜스 대반전 대 서사시, 눈물없인 볼 수 없다. 숨막히며 쫓고 쫓는 남주와 여주. 그때는 맞고 지금은 틀리다. 엔딩 스크롤이 올라가는 순간에야 영화였다는 것을 알 수 있었다."
재혼의 기술,17573057,10,재미 없을거란 생각으로 봤는데 왠걸...마누라랑 말 안한지 한달정도 되었는데간만에 가슴뛰는 영화네
빛나는 순간,17573056,10,고두심 지현우 두배우의 케미가 너무 좋았어요. 제주의 파도소리가 맴도네요.스토리도 좋았구요
파밍 보이즈,17573055,10,페이백! 이 단어가 주는 감정이 정말 강력하였다
에비에이터,17573054,10,이 영화가 평점이 왜 낮지?
빛나는 순간,17573053,10,방금 혼자보고왔는데.. 여운이 많이남네요솔직히 편견을 가지고 있었는데 평점이 워낙높아서  예매를 했는데.. 잔잔한듯하지만 지루할 틈 없이 몰입하며 봤어요 .두 배우님들 수고 많으셨어요
혼자 사는 사람들,17573051,10,저마다 각자의 상처로 인해 아파하며 자기를 방어하기에 급급하게 살아가는 이 시대에 대한민국의 현실에 마음이 아픕니다
미드나이트,17573050,10,아주 생생하고 생동감이 넘치는 스릴러 영화
미드나이트,17573049,10,진기주 연기 짱 영화도 기대이상~
아이윌 송,17573048,10,
미드나이트,17573047,10,"스릴 넘치고, 연기가 생생했어요!!!"
미드나이트,17573046,10,배우들 연기 실감나게 잘하네요 간만에 잼나게 ^^
루카,17573045,9,세상의 수많은 소수자들이 물 밖에서 마음 놓고 비를 맞는 날이 오길!
인 더 하이츠,17573043,8,신나는 영화 볼만합니다ㅎㅎㅎ
올리버 스톤의 킬러,17573044,7,"당시에는 뭔가 멋지다고 생각했는데, 지금보니 그지같다. 타란티노가 연출까지 맡았어야했음"
인 더 하이츠,17573042,10,"노래, 비쥬얼 의상 모두 마음에 들어요!"
체르노빌 1986,17573041,1,솔직히 너무 지루하고 재미없었어요ㅠㅠ
콰이어트 플레이스 2,17573040,5,저는 1편이 더 좋네요~ 2편은 전개가 답답..마지막에 한건 했으니 망정이지 아이들이 말을 안들어 쳐먹고..일을 크게 만드네
왓 라이즈 비니스,17573039,7,
우리는 매일매일,17573038,2,와 ㅋㅋㅋㅋ 진짜 이딴걸 영화라고 만드는구나 ㅋㅋㅋ
괴기맨숀,17573037,10,소름끼치게 잘 만든 웰메이드 공포영화!
스윙키즈,17573036,9,여운이 남는 영화...도경수와 연기자들 연기와 탭댄스도  볼거리다
아이윌 송,17573035,10,한줄평은 마음은 따뜻하고 머리는 시원하게 맑아지는영화예요걱정고민거리 많았는데이 영화 관람하고나서 용기도 생기고좋은노래도 많이 들으면서 시간 가는줄 모르고 보고왔네요힐링이 필요하신 분들께는 꼭 추천드리고 싶어요~!
사채왕 페그,17573034,10,시간가는줄모르고 편하게 잘 봤어요
아이윌 송,17573032,10,편안하고 따뜻한 영화입니다
발신제한,17573033,10,눈물나는 장면도 있고요.삶에대해 생각하게 만드는 의미있는 영화였습니다.한시도 놓치기 아까운 쫄깃한 영화였습니다.
월드 인베이젼,17573031,9,
컨저링 3: 악마가 시켰다,17573030,7,"1, 2편에 비해서 분위기로 조여오는 그 압박감이 덜하다 나쁘진 않은데 감독이 달라서 그런지 연출도 약해짐 제임스 완이 왜 명성이 있는 감독인지 다시끔 상기시켜 준다"
더 레슬러,17573029,10,아이언맨 아크원자 만들기전에 레슬링 했었구나
웬디,17573028,2,하늘이시여 이게 정영 영화인겁니까영구와땡칠이는 아닌지요
발신제한,17573027,6,연기는 잘 하시는데 내용이 진부하고 억지로 눈물 짜내려고 하는 느낌이라 크게 와닿지는 않았어요
크루엘라,17573026,8,주인공 연기력하나만으로도 볼가치가 있는영화 디즈니제작이라서 애들영화인줄 알았는데 악마는 프라다를입는다의 매운맛버전이라는 말이 딱 맞음
신해석 삼국지,17573025,10,한번 봐 보셈 일본 특유의 만담 개그 취향에 맞는 사람이면 존나 웃김 ㅋㅋㅋㅋ
체르노빌 1986,17573024,10,영화본지 오래됐는데 오랫만에 재밌는 영화봐서 힐링 제대로 했네요.스트레스 풀렸어요^^
킬러의 보디가드 2,17573023,1,영화대사처럼 찰지게 욕해주고 싶다;; VVIP영화광이지만 이런 걸레문 영화 첨이다~
미드나이트,17573022,7,"후반부에 고구마가 밀집되어 있는 게 조금 아쉬웠음. 특히 군바리 삼인방이 최악. 그래도 중반까지는 꽤 몰입감 있게 봤습니다. 1점 받을 정도로 못 만든 영화는 아닌데 테러가 너무 많은 것 같아요. 그리고 명대사 ""너 같은 새X는 빠Q가 최고야."""
"식물카페, 온정",17573021,6,편한 마음으로 보러 갔다 스크린 속 우리네의 모습을 생각해보게 되는 영화
발신제한,17573020,6,영화 시작부터 끝까지 제네시스 광고라는 것을 알 수 있는 부분.
미드나이트,17573019,10,배우들 연기 잘하네요!!
미드나이트,17573018,10,끝까지 스릴과 긴장감 개쩔더라 무엇보다 배우분들 연기는 진짜 미친듯
발신제한,17573017,8,"예전에 개봉한 더 라이브 영화 생각나네요.차에서 촬영한 비중이 커서 그런지 모르겠는데,지루하고 집중도 안되네요. 그나마 여자 주인공의 연기가 인상적이 였어요."
미드나이트,17573016,10,아니 이거 누가 재미없대.. 존잼이잖아...
크루엘라,17573015,10,진짜 재미있음 꼭 봐여함 실패없음 원작 몰라도 볼 수 있음
미드나이트,17573014,10,재미있게 봤어요. 추천합니다.
쓰리 빌보드,17573013,10,오랜만에 좋은 영화를 봤네요~ 클린트 이스트우드가 감독인줄... ㅎㅎ
발신제한,17573011,10,감성자극 눈물 펑탄탄한구성베리굿
살인의 추억,17573010,10,소름인게 영화에서 범인 박해일과 이춘재 생김새는 달라도 이미지 똑같은거에 소름이다...
인 앤 아웃,17573009,4,"210701[4]커밍아웃이야 그 시절의 상황이니 그렇게 넘어가지만, 수습 못하고, 대충 좋으면 좋은 거지 하면서 급하게 해피엔딩 해버리면 어떻하누."
아이윌 송,17573008,10,짧고 굵게한마디로 힐링됨!!! 빨주노초파남보♡♡♡계속 맴돌아^^
신용문객잔,17573007,10,홍콩 무협 영화의 진수...
미드나이트,17573006,10,오랜만에 느껴 보는 긴장감...
비스티걸스,17573005,1,삼류영화.삼류배우.저게 무슨 텐프로임
미드나이트,17573004,10,생각보다 더 긴장감 넘쳤어여 장애우들에 대한 관심이 필요해여 ㅠ
콰이어트 플레이스 2,17573003,6,나름 기대보단 못미친다 3편 을 기대해본다
미드나이트,17573002,10,스릴러 영화지만 감명깊게 잘 보았습니다
미드나이트,17573001,10,사회적 약자를 보호하는 마음이 더 있으면..
크루엘라,17573000,7,개연성이 많이 부족하고 포장만 잘 된 빌런 영화.
미드나이트,17572999,10,시간 가는 줄 모르고 봤어요^^
미드나이트,17572998,9,기대없이 보았는데 너무 스릴러있고 결말까지 좋았습니다.캐릭터들의 특색도 잘 살렸어요. 최근 한국영화중 제일 괜찮았어요. 다만 시간을 가득 채우려고 질질 끄는건 좀 아쉬웠어요.
아이윌 송,17572997,10,스토리와 음악과 안동추경이 너무나도 아름다운 영화. 좀 쉬고 싶은 나에게 휴식이 되어준 영화. 이런 영화 많이 보고싶다.
미드나이트,17572996,10,진기주 배우님 고생 많이 했을거 같음ㅠ 덕분에 몰입도도 크고 앞으로 기대된당
독수리 에디,17572995,10,주인공의 이름을 구글이 좋아합니다
극장판 귀멸의 칼날: 무한열차편,17572994,10,너무 잘만들었다 마지막 액션 씬은 진짜 최고였다~  역시 일본은 애니를 참 잘만든다
시크릿 어페어,17572993,5,무슨 불륜 영화가... 이렇게 심심하냐.ㅋㅋㅋ 남주 얼굴처럼 매력이 없다.
어바웃 타임,17572992,10,인생을 아름답게 만드는 영화
다크 앤드 위키드,17572991,8,서서히 분위기를 씹어먹는 영화
크루엘라,17572990,10,재밌어요 역시 엠마스톤
좀비크러쉬: 헤이리,17572989,6,"독립영화에 좀비를 곁들인 영화. 독특하고 뻔뻔하지만 Fun Fun 하게 넘어가는 영화. 독특하고, 어디서 볼 수 없는 그런 이야기."
콰이어트 플레이스 2,17572988,3,2가 나오면서 더 얼탱이 없어진 설정구멍들.물에서 헤엄못치면 470일 지날동안 함공모함들 죄다 뭐한것?ㅋㅋㅋ
이도공간,17572987,10,장국영을 볼 수 있는데 다른 무엇이 중요한가요
미드나이트,17572986,10,경찰들 진짜..ㅠㅠㅠ 영화는 정말 실감나고 현실적이었음..
침입자,17572985,2,기생충/광신도/상황 다 같다 붙인 영화 침입자라는 한 영화가 아닌 패러디물에 가까움 무엇보다 답답함
미드나이트,17572984,10,배우들 연기에 감탄하게 되네요 ㅎㅎ긴장감 최곱니다
미드나이트,17572983,2,별도 아까움!! 공짜 티켓도 아까워요!이렇게 답답하게 영화 만드는것도 신기하네요!
빛나는 순간,17572982,10,"처음에 이영화를 보러갈까 생각할땐, 편견때문에 고민됬는데 지현우님의인터뷰를 보고 즉흥적으로 보게되었어요.처음엔 사투리도 연출도 연극처럼 느껴져서 몰입할수있을까 했는데 정말 많이울고,마음깊이 많이위로받고 나왔네요. 배우님들의 마음이 고스란히 느껴져서 이래서 영화가 있구나, 이래서 배우라는 직업도 소중한직업이구나 하는느낌. 표정만으로도,팔의움직임만으로도 마음이 전달되는 연기해주셔서,바다를 충분히 이뻐할수있는 영화만들어주셔서 감사합니다. 편견을 버리고 한번은 꼭 꼭 영화를 봐보시길 바래요. 사랑을 떠나 힐링하기에 충분한 영화, 소중한시간이었던것같습니다."
크루엘라,17572981,2,평점 믿지 마세요 별로 재미없습니다크루엘라 한명에 의존한 영화마치 마블영화 특정 캐랙터1편을 본 느낌?
